"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","STANDARD COMPONENT ID","PLAN ID","BENEFIT NAME","IS EHB","IS STATE MANDATE","IS COVERED","QUANTITY LIMIT ON SVC","LIMIT QUANTITY","LIMIT UNIT","MINIMUM STAY",EXCLUSIONS,EXPLANATION,"EHB VAR REASON","IS SUBJECTED TO DED TIER 1","IS SUBJECTED TO DED TIER 2","IS EXCLUDED FROM INN MOOP","IS EXCLUDED FROM OON MOOP"
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-02,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,,,,,,,,,,No,No
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-02,"Specialty Drugs",Yes,,Yes,,,,,"Specialty Drugs purchased through non-contracted or non-specialty drug pharmacies will not be covered.",,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-02,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,,,,,,"Coverage is provided for care provided in-person or virtually",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-02,"Hospice Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-02,"Emergency Transportation/Ambulance",Yes,,Yes,,,,,,,,,,No,No
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Clinical Trials",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Fitness Club Reimbursement",No,,Yes,,,,,"Excludes coverage for fees or costs that you pay for country clubs, tennis clubs, social clubs (such as ski, riding or hiking clubs), gymnastics facilities, pool-only facilities, sports teams or leagues, spas, instructional dance studios and martial arts schools.",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Retail Health Clinics",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Outpatient Rehabilitation Services",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"Physical and Occupational Therapies have a combined limit of 60 visits per year.
",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,Nutrition/Formulas,No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Weight Loss Programs",Yes,,Yes,Yes,3,"Months per Year",,"All Weight Loss Programs are excluded, except for Weight Watchers",,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Skilled Nursing Facility",Yes,,Yes,Yes,100,"Days per Year",,,"Custodial or Long Term Care is not covered.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Off Label Prescription Drugs",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Human Leukocyte Antigen Testing",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Habilitation Services",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"Physical and Occupational Therapies have a combined limit of 60 visits per year.
","Substantially Equal",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Reconstructive Surgery",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Hormone Replacement Therapy (HRT)",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Rehabilitative Speech Therapy",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Exam(s) per Year",,"Not covered for Members age 19 and older.","Covered services will be covered in full.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,Chemotherapy,Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Contraceptive Services",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,,,,,,"Coverage is provided for inpatient mental health, substance use disorder and detoxification services.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Preventive Care/Screening/Immunization",Yes,,Yes,,,,,,"Certain preventive services as defined in Federal law are covered with no Out-Of-Pocket cost to member when provided by a Plan Provider.","Substantially Equal",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Infertility Treatment",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,Acupuncture,No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Urgent Care Centers or Facilities",Yes,,Yes,,,,,,"You can access medical urgent care at no cost from our virtual provider, Doctor on Demand. Visit doctorondemand.com/harvardpilgrim for more information.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,Dialysis,Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Inherited Metabolic Disorders - PKU",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Well Baby Visits and Care",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Childbirth Classes",No,,Yes,,,,,"In excess of 1 initial Childbirth Course or 1 refresher course per pregnancy will not be covered",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Hypodermic Syringes or Needles ",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Basic Dental Care - Child",Yes,,Yes,,,,,"Not covered for Members age 19 and older.","Covered services will be covered in full.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Early Intervention Services",No,,Yes,,,,,"Not covered for Members age 3 and older.",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Orthodontia - Child",No,,Yes,,,,,"Not covered for Members age 19 and older.","Member is responsible for 50% coinsurance of covered dental services","Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Routine Eye Exam (Adult)",No,,Yes,Yes,1,"Exam(s) per Year",,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Durable Medical Equipment",Yes,,Yes,,,,,,"Glucose monitors and insulin pumps are covered at no cost. 

One breast pump per birth (rented or purchased)",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,Wigs,No,,Yes,Yes,1,"Item(s) per Year",,"All types of wigs are excluded, except for a synthetic monofilament wig",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Inpatient Physician and Surgical Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,Radiation,Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Chiropractic Care",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Emergency Room Services",Yes,,Yes,,,,,,"Emergency room copayments are waived when a member is directly admitted to the hospital.",,,,No,No
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Minor Dental Care - Child",No,,Yes,,,,,"Not covered for Members age 19 and older.","Member is responsible for 20% coinsurance of covered dental services","Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Accidental Dental",No,,Yes,,,,,"Any treatment after 3 days is not covered. All services are excluded, except for the following: Extraction of the teeth damaged in the injury when needed to avoid infection, Reimplantation and stabilization of dislodged teeth, Repositioning and stabilization of partly dislodged teeth, Suturing and suture removal, Medication received from the provider",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Bone Marrow Transplants for Treatment of Breast Cancer",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Hearing Aids",Yes,,Yes,Yes,2000,"Dollars per 3 Years",,"Excluded for Members age 22 and older.",,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"Physical and Occupational Therapies have a combined limit of 60 visits per year.
Visits for (a) children up to the age of 3 or (b) for the treatment of autism do not count toward the limit.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,Transplant,Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Inpatient Rehabilitation Services",No,,Yes,Yes,60,"Days per Year",,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Cardiac Rehabilitation",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Low Protein Foods",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Abortion for Which Public Funding is Prohibited",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Infusion Therapy",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"X-rays and Diagnostic Imaging",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Routine Foot Care",No,,Yes,,,,,"Excluded for all diagnosis, except for the treatment of Diabetes.",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Generic Drugs",Yes,,Yes,,,,,,"Certain preventative services are covered at no cost to the member. See a complete list at harvardpilgrim.org

Coverage for some generic OTC medications is available at tier 1 Rx cost sharing. You can use the drug lookup tool at harvardpilgrim.com/rx to search the formulary for OTC medications you may be taking. 

Members save money by obtaining a 90-day supply of maintenance medications through our mail order pharmacy.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Diabetes Education",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Nutritional Counseling",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,,,,,,"Coverage is provided for care provided in-person or virtually",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Bariatric Surgery",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Year",,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Prosthetic Devices",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Laboratory Outpatient and Professional Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,,,,,,"Coverage is provided for inpatient mental health, substance use disorder and detoxification services.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Gender Affirming Care",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Prenatal and Postnatal Care",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Home Health Care Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Major Dental Care - Child",Yes,,Yes,,,,,"Not covered for Members age 19 and older.","Member is responsible for 50% coinsurance of covered dental services",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Congenital Anomaly, including Cleft Lip/Palate",No,,Yes,,,,,"Excluded for Members age 18 and older",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,,,,,"No dental care is covered for the treatment of TMJ. Limited to the following; one lifetime consultation, PT and OT, and medically necessary surgical treatment.","Provided in a Surgery-Outpatient setting.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Specialist Visit",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Private-Duty Nursing",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Diabetes Care Management",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Allergy Testing",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,,,,,,,,,,No,No
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Specialty Drugs",Yes,,Yes,,,,,"Specialty Drugs purchased through non-contracted or non-specialty drug pharmacies will not be covered.",,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,,,,,,"Coverage is provided for care provided in-person or virtually",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Hospice Services",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-03,"Emergency Transportation/Ambulance",Yes,,Yes,,,,,,,,,,No,No
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Clinical Trials",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Fitness Club Reimbursement",No,,Yes,,,,,"Excludes coverage for fees or costs that you pay for country clubs, tennis clubs, social clubs (such as ski, riding or hiking clubs), gymnastics facilities, pool-only facilities, sports teams or leagues, spas, instructional dance studios and martial arts schools.",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Retail Health Clinics",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Outpatient Rehabilitation Services",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"Physical and Occupational Therapies have a combined limit of 60 visits per year.
",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,Nutrition/Formulas,No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Weight Loss Programs",Yes,,Yes,Yes,3,"Months per Year",,"All Weight Loss Programs are excluded, except for Weight Watchers",,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Skilled Nursing Facility",Yes,,Yes,Yes,100,"Days per Year",,,"Custodial or Long Term Care is not covered.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Off Label Prescription Drugs",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Human Leukocyte Antigen Testing",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Habilitation Services",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"Physical and Occupational Therapies have a combined limit of 60 visits per year.
","Substantially Equal",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Reconstructive Surgery",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Hormone Replacement Therapy (HRT)",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Rehabilitative Speech Therapy",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Exam(s) per Year",,"Not covered for Members age 19 and older.","Covered services will be covered in full.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,Chemotherapy,Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Contraceptive Services",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,,,,,,"Coverage is provided for inpatient mental health, substance use disorder and detoxification services.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Preventive Care/Screening/Immunization",Yes,,Yes,,,,,,"Certain preventive services as defined in Federal law are covered with no Out-Of-Pocket cost to member when provided by a Plan Provider.","Substantially Equal",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Infertility Treatment",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,Acupuncture,No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Urgent Care Centers or Facilities",Yes,,Yes,,,,,,"You can access medical urgent care at no cost from our virtual provider, Doctor on Demand. Visit doctorondemand.com/harvardpilgrim for more information.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,Dialysis,Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Inherited Metabolic Disorders - PKU",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Well Baby Visits and Care",Yes,,Yes,,,,,,,,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Childbirth Classes",No,,Yes,,,,,"In excess of 1 initial Childbirth Course or 1 refresher course per pregnancy will not be covered",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Hypodermic Syringes or Needles ",No,,Yes,,,,,,,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Basic Dental Care - Child",Yes,,Yes,,,,,"Not covered for Members age 19 and older.","Covered services will be covered in full.",,,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Early Intervention Services",No,,Yes,,,,,"Not covered for Members age 3 and older.",,"Not EHB",,,No,Yes
2026,MA,36046,SERFF,1,1/13/2026,36046MA0750234,36046MA0750234-04,"Orthodontia - Child",No,,Yes,,,,,"Not covered for Members age 19 and older.","Member is responsible for 50% coinsurance of covered dental services","Not EHB",,,No,Yes
